lead,time_from_QRS_s,high_risk_median_mV,low_risk_median_mV,high_risk_mean_absolute_IG,high_risk_n,low_risk_n
V4,0.12,-0.014414049685001373,-0.007319538504816592,2.404662963877975e-05,507,1022
V4,0.13,-0.007879977812990546,0.0004778894654009491,2.6512682661729062e-05,507,1022
V4,0.14,-0.0040321158012375236,0.006172476860228926,3.0724338147570775e-05,507,1022
V4,0.15,0.0018661713693290949,0.01707559754140675,3.6884773027499754e-05,507,1022
V4,0.16,0.007487422088161111,0.02468299027532339,4.682932365112296e-05,507,1022
V4,0.17,0.020398197695612907,0.038147496059536934,5.787673345998905e-05,507,1022
V4,0.18,0.03362593241035938,0.05208045244216919,6.850633694816514e-05,507,1022
V4,0.19,0.045712487772107124,0.07157205417752266,8.376893722739337e-05,507,1022
V4,0.2,0.05899679660797119,0.08911370486021042,9.589593651158969e-05,507,1022
V4,0.21,0.06528320163488388,0.10635784640908241,0.00010807212912211157,507,1022
V4,0.22,0.07350208982825279,0.12106570042669773,0.00010908356096377494,507,1022
V4,0.23,0.07479110732674599,0.1364940106868744,0.00011378698206619246,507,1022
V4,0.24,0.06682096421718597,0.1409023553133011,0.00011577869070937949,507,1022
V4,0.25,0.06776124238967896,0.136573176831007,0.00011157572002346285,507,1022
V4,0.26,0.05753129720687866,0.1316445991396904,0.00010376263940217137,507,1022
V4,0.27,0.04796482436358929,0.11480598151683807,9.626904800438082e-05,507,1022
V4,0.28,0.04040434677153826,0.09632982313632965,9.015388675945553e-05,507,1022
V4,0.29,0.03319194633513689,0.07781529612839222,8.506264522946866e-05,507,1022
V4,0.3,0.02776418626308441,0.05184849910438061,8.14397966156965e-05,507,1022
V4,0.31,0.022356714121997356,0.03427121601998806,7.636946318106811e-05,507,1022
V4,0.32,0.0182205643504858,0.021120508667081594,7.246626120791045e-05,507,1022
V4,0.33,0.013536873273551464,0.009598689153790474,6.848934581587148e-05,507,1022
V4,0.34,0.01444802014157176,0.00424103275872767,6.157638609779583e-05,507,1022
V4,0.35,0.011945965699851513,-0.00041622543358244,5.485087264540057e-05,507,1022
V4,0.36,0.010209495900198817,-0.0038362585473805666,5.2361636074423576e-05,507,1022
V4,0.37,0.007152246776968241,-0.005276119220070541,5.025495937023415e-05,507,1022
V4,0.38,0.004946171015035361,-0.0065644209971651435,4.9596886604946094e-05,507,1022
V4,0.39,0.0013504067901521921,-0.006553575512953103,4.719551932582647e-05,507,1022
V4,0.4,0.005325245205312967,-0.008475943934172392,5.3598925341922374e-05,507,1022
V4,0.41,0.005069351755082607,-0.008237778209149837,4.9538197528324845e-05,507,1022
V4,0.42,0.002359948819503188,-0.008073357748799026,4.8079551998339715e-05,507,1022
V4,0.43,0.0006049152871128172,-0.00792820518836379,5.0080582886344675e-05,507,1022
V4,0.44,0.002131332701537758,-0.008128418354317546,5.3520123205179724e-05,507,1022
V4,0.45,0.0010190552566200495,-0.006422228558221832,5.8159430071157035e-05,507,1022
V4,0.46,-0.0008467972511425614,-0.007182825356721878,5.9321397704093375e-05,507,1022
V4,0.47,-0.00014861297677271068,-0.005397632485255599,6.158770209562177e-05,507,1022
V4,0.48,-0.002761624287813902,-0.007976484019309282,6.3301095026043e-05,507,1022
V4,0.49,-0.0037288502790033817,-0.007955740205943584,6.27536685250344e-05,507,1022
V4,0.5,-0.0038346025394275784,-0.010043626301921904,6.1018677577998827e-05,507,1022
V4,0.51,-0.005933734588325024,-0.010347421048209071,6.866606423488127e-05,507,1022
V4,0.52,-0.009647671366110444,-0.011832178803160787,7.405587621150106e-05,507,1022
V4,0.53,-0.007440837507601827,-0.013203331269323826,7.578694439788014e-05,507,1022
V4,0.54,-0.006449510343372822,-0.015717446338385344,7.58571792582103e-05,507,1022
V4,0.55,-0.006877193576656282,-0.016808582469820976,8.43630936408747e-05,507,1022
V4,0.56,-0.008200180833227932,-0.0182491815648973,7.53273801665952e-05,507,1022
V4,0.57,-0.010766095481812954,-0.018649641424417496,7.521116434548272e-05,507,1022
V4,0.58,-0.011064390651881695,-0.019851122051477432,7.50292562907127e-05,507,1022
V4,0.59,-0.011592770926654339,-0.01996419532224536,7.167362774256461e-05,507,1022
V5,-0.4,-0.0037889209925197065,-0.004123840015381575,9.772720240241352e-05,507,1022
V5,-0.39,-0.0026578798424452543,-0.00580886285752058,9.329649920466465e-05,507,1022
V5,-0.38,-0.0010406983783468604,-0.006173644564114511,8.76126748840251e-05,507,1022
V5,-0.37,0.0012543092016130686,-0.008301030728034675,8.269284570150053e-05,507,1022
V5,-0.36,0.0028873521368950605,-0.008977745659649372,8.433216868419059e-05,507,1022
V5,-0.35,0.005125218071043491,-0.010427611996419728,8.021714300597938e-05,507,1022
V5,-0.34,0.003604498109780252,-0.011270502116531134,7.738231991710927e-05,507,1022
V5,-0.33,0.004767755512148142,-0.01358661218546331,7.195125310979712e-05,507,1022
V5,-0.32,0.004632835742086172,-0.013438468798995018,7.11961669100403e-05,507,1022
V5,-0.31,0.004951275419443846,-0.014722447376698256,6.700757109745988e-05,507,1022
V5,-0.3,0.004746051039546728,-0.013880728278309107,6.63083873236187e-05,507,1022
V5,-0.29,0.00451968377456069,-0.015442217147210613,6.475587301895513e-05,507,1022
V5,-0.28,0.005402020877227187,-0.01562641281634569,6.487668075418336e-05,507,1022
V5,-0.27,0.005262208636850119,-0.016562959412112832,6.166261506621326e-05,507,1022
V5,-0.26,0.0023753526620566845,-0.016264851903542876,6.196285385440176e-05,507,1022
V5,-0.25,0.003456976526649669,-0.017240481916815042,6.079472124255987e-05,507,1022
V5,-0.24,0.003671275684610009,-0.015897294273599982,6.110994555679419e-05,507,1022
V5,-0.23,0.0025015901774168015,-0.016529778018593788,6.090401023739702e-05,507,1022
V5,-0.22,0.0017123855650424957,-0.013993833679705858,6.221077166744898e-05,507,1022
V5,-0.21,0.000495034852065146,-0.014380882494151592,6.420611051599154e-05,507,1022
V5,-0.2,0.0003592781722545624,-0.01176739577203989,6.54580485912094e-05,507,1022
V5,-0.19,0.0016292023938149214,-0.008951262570917606,6.632439776394109e-05,507,1022
V5,-0.18,0.0038429858395829797,-0.003950382117182016,6.719009789026093e-05,507,1022
V5,-0.17,0.003013666719198227,0.00136029307032004,6.502497355424181e-05,507,1022
V5,-0.16,0.0038824473158456385,0.005574360548052937,5.9917295330116633e-05,507,1022
V5,-0.15,0.0030595145653933287,0.00676009978633374,5.558067405686001e-05,507,1022
V5,-0.14,0.0019208556041121483,0.005843421968165785,5.468759139866146e-05,507,1022
V5,-0.13,-0.00018418734543956816,0.0008523998985765502,5.095639722488671e-05,507,1022
V5,-0.12,-0.002287753508426249,-0.007714838837273419,4.8134867662291086e-05,507,1022
V5,-0.11,-0.006083417218178511,-0.01869082171469927,4.505136792863471e-05,507,1022
V5,-0.1,-0.010552103631198406,-0.026167159900069237,4.3892137798410275e-05,507,1022
V5,-0.09,-0.011333789676427841,-0.03475868096575141,4.160622922602408e-05,507,1022
V5,-0.08,-0.010995849035680294,-0.03742268029600382,4.59799541666175e-05,507,1022
V5,-0.07,-0.01708149118348956,-0.040932134725153446,5.022666526712212e-05,507,1022
V5,-0.06,-0.018943265080451965,-0.03972149081528187,5.687257284432775e-05,507,1022
V5,-0.05,-0.01475148368626833,-0.03992066904902458,8.39675488170419e-05,507,1022
V5,-0.04,-0.006196208298206329,-0.04022512398660183,0.0001463934747051595,507,1022
V5,-0.03,-0.0037702746922150254,-0.04377022571861744,0.00022099515447255045,507,1022
V5,-0.02,0.07235720008611679,0.1004742868244648,0.0002723922865740373,507,1022
V5,-0.01,0.22073152661323547,0.503420315682888,0.00047650441310100364,507,1022
V5,0.0,0.316935732960701,0.8299799561500549,0.0007398487397287425,507,1022
V5,0.01,-0.03234465420246124,0.2548057958483696,0.0003280824529735575,507,1022
V5,0.02,-0.13081574440002441,-0.13516637310385704,0.00013638882281980438,507,1022
V5,0.03,-0.11153582483530045,-0.10678613185882568,0.00010751424069550991,507,1022
V5,0.04,-0.08306088671088219,-0.06899971701204777,8.927759961793288e-05,507,1022
V5,0.05,-0.06339428946375847,-0.04851159919053316,8.004329510118187e-05,507,1022
V5,0.06,-0.05405549332499504,-0.04742382187396288,7.239418019537353e-05,507,1022
V5,0.07,-0.048824016004800797,-0.039635052904486656,7.155288986881703e-05,507,1022
V5,0.08,-0.04115234315395355,-0.03735822718590498,6.803402754006186e-05,507,1022
V5,0.09,-0.03773937746882439,-0.03144384268671274,7.191096139183574e-05,507,1022
V5,0.1,-0.03599106892943382,-0.029766635969281197,7.227601853913102e-05,507,1022
V5,0.11,-0.032279377803206444,-0.02302031544968486,8.03386375321291e-05,507,1022
V5,0.12,-0.029083055444061756,-0.020903252065181732,8.066889305101501e-05,507,1022
V5,0.13,-0.02416383847594261,-0.014807252679020166,8.705032105188449e-05,507,1022
V5,0.14,-0.021707890555262566,-0.010030998033471406,8.741953320175175e-05,507,1022
V5,0.15,-0.017563145607709885,-0.001224817766342312,8.969584509669538e-05,507,1022
V5,0.16,-0.009816403035074472,0.005828618794112117,8.837012119983585e-05,507,1022
V5,0.17,-0.0002251099795103073,0.01690383395180106,8.947667841850885e-05,507,1022
V5,0.18,0.009296012111008167,0.027390023693442345,9.210690508500799e-05,507,1022
V5,0.19,0.020904752891510725,0.04048860818147659,9.930821523978826e-05,507,1022
V5,0.2,0.0280485600233078,0.05719431862235069,0.0001055690646197188,507,1022
V5,0.21,0.03627730347216129,0.07054865919053555,0.0001146283125249538,507,1022
V5,0.22,0.04457467421889305,0.08795350603759289,0.00011920723124267927,507,1022
V5,0.23,0.04512319713830948,0.10592813231050968,0.00012020560579992791,507,1022
V5,0.24,0.039421447552740574,0.10806679353117943,0.00011574884084988363,507,1022
V5,0.25,0.03867535665631294,0.10993298701941967,0.00011416004692077864,507,1022
V5,0.26,0.03861420229077339,0.10826333798468113,0.00010376347478576903,507,1022
V5,0.27,0.03608955070376396,0.09726624190807343,9.519790819771428e-05,507,1022
V5,0.28,0.03119190689176321,0.0809028297662735,8.74774613353861e-05,507,1022
V5,0.29,0.02630114834755659,0.06304697692394257,8.20360610727106e-05,507,1022
V5,0.3,0.023532246239483356,0.04571317322552204,7.859982180598395e-05,507,1022
V5,0.31,0.019056006334722042,0.02773237880319357,7.629527897753668e-05,507,1022
V5,0.32,0.01467334246262908,0.015563824214041233,7.09847321950323e-05,507,1022
V5,0.33,0.015275273937731981,0.006541620299685746,7.158358424354782e-05,507,1022
V5,0.34,0.01225125789642334,0.0002962097350973636,7.523801367855697e-05,507,1022
V5,0.35,0.007973193190991879,-0.002216156601207331,7.483955816895046e-05,507,1022
V5,0.36,0.0068381838500499725,-0.005691879661753774,7.345845082900122e-05,507,1022
V5,0.37,0.006390482187271118,-0.0076158796437084675,7.500395349218365e-05,507,1022
V5,0.38,0.005030397325754166,-0.009630794171243906,7.941084046861304e-05,507,1022
V5,0.39,0.00259573245421052,-0.009460183326154947,8.03767377805671e-05,507,1022
V5,0.4,0.0016647279262542725,-0.0107914456166327,8.180512104284584e-05,507,1022
V5,0.41,0.0003602394717745483,-0.010240594856441021,8.824676416854438e-05,507,1022
V5,0.42,-0.00041908783896360546,-0.010234912857413292,9.123126213317342e-05,507,1022
V5,0.43,-0.0008487854502163827,-0.010026165749877691,9.21497846491455e-05,507,1022
V5,0.44,-0.0006289856100920588,-0.010688804555684328,9.729337731181061e-05,507,1022
V5,0.45,-0.0010811705433297902,-0.008427610620856285,0.00010241875832829918,507,1022
V5,0.46,-0.0027539064176380634,-0.009191626799292862,0.00010581301008186132,507,1022
V5,0.47,-0.0013644293940160424,-0.008564078656490892,0.00011010335991816131,507,1022
V5,0.48,-0.0024400376132689416,-0.00857109809294343,0.00011070507538891622,507,1022
V5,0.49,-0.0047194949293043464,-0.0091683428036049,0.0001132812351078173,507,1022
V5,0.5,-0.0032546084839850664,-0.010662672342732549,0.00010718680407757027,507,1022
V5,0.51,-0.005835120566189289,-0.009744610753841698,0.00011184609396684749,507,1022
V5,0.52,-0.006206513615325093,-0.011432562489062548,0.00012052853196897246,507,1022
V5,0.53,-0.005498675629496574,-0.012099457206204534,0.00011476571109505327,507,1022
V5,0.54,-0.004668831708841026,-0.01448004087433219,0.00011407374959227591,507,1022
V5,0.55,-0.006378258112818003,-0.014400974847376347,0.0001253007832557604,507,1022
V5,0.56,-0.007265459047630429,-0.017408604464435484,0.00011810793003035638,507,1022
V5,0.57,-0.008773984387516975,-0.016189749352633953,0.00010858873796319274,507,1022
V5,0.58,-0.007171540055423975,-0.016657869797199965,0.00010819370994304638,507,1022
V5,0.59,-0.009645368903875351,-0.01770486542955041,0.00010596711033568298,507,1022
V6,-0.4,-0.002879168838262558,-0.005988860037177801,8.545284012046702e-05,507,1022
V6,-0.39,-0.0020805271924473345,-0.007111589075066149,8.274537640228642e-05,507,1022
V6,-0.38,-0.0013244225410744548,-0.008156372234225273,8.221748996927654e-05,507,1022
V6,-0.37,0.0006671128212474287,-0.009280657046474516,7.936334949781024e-05,507,1022
V6,-0.36,0.00108034597360529,-0.009185741189867258,8.312640657634436e-05,507,1022
V6,-0.35,-0.0003259086806792766,-0.010528489714488387,8.143515416061942e-05,507,1022
V6,-0.34,0.001182372885523364,-0.01122119277715683,8.116876043336452e-05,507,1022
V6,-0.33,0.0013827638467773795,-0.012180489022284746,7.632871123383999e-05,507,1022
V6,-0.32,0.00043302556150592864,-0.012733519310131669,7.463926238338778e-05,507,1022
V6,-0.31,0.00037019746378064156,-0.01372844958677888,7.166413110940585e-05,507,1022
V6,-0.3,0.0013719010166823864,-0.013555577956140041,6.987047784745962e-05,507,1022
V6,-0.29,0.0003609058621805161,-0.015079179080203176,6.74080753955473e-05,507,1022
V6,-0.28,0.0012803040444850922,-0.01463071652688086,6.546992321082054e-05,507,1022
V6,-0.27,0.0018163478234782815,-0.016185286454856396,6.39271645734954e-05,507,1022
V6,-0.26,0.001556054805405438,-0.015866676927544177,6.27305243909957e-05,507,1022
V6,-0.25,0.0003754280332941562,-0.015624542254954576,6.10127965289561e-05,507,1022
V6,-0.24,0.0008474764763377607,-0.015347608365118504,6.077425280485267e-05,507,1022
V6,-0.23,0.0010900281922658905,-0.015113408910110593,5.715744561582631e-05,507,1022
V6,-0.22,0.00046204065438359976,-0.01414449349977076,5.717753138816191e-05,507,1022
V6,-0.21,0.002161144744604826,-0.013393106404691935,5.74335598186142e-05,507,1022
V6,-0.2,0.0018573974957689643,-0.011123451637104154,5.686702272208186e-05,507,1022
V6,-0.19,0.0023155214730650187,-0.008736632764339447,5.507977618110289e-05,507,1022
V6,-0.18,0.0032799560576677322,-0.0022344157623592764,5.574859156316325e-05,507,1022
V6,-0.17,0.005206524860113859,0.0018968505901284516,5.574070411441293e-05,507,1022
V6,-0.16,0.005191079340875149,0.006388129535480402,5.528592265674945e-05,507,1022
V6,-0.15,0.0028636285569518805,0.008794962079264224,5.2654037136699424e-05,507,1022
V6,-0.14,0.002958526834845543,0.009349582207505591,5.31410344060958e-05,507,1022
V6,-0.13,0.002687078434973955,0.005040971329435706,5.163145785479665e-05,507,1022
V6,-0.12,-0.001556152361445129,-0.0017420092481188476,4.9800658222984816e-05,507,1022
V6,-0.11,-0.005037483060732484,-0.012481461046263576,4.5999477653986e-05,507,1022
V6,-0.1,-0.00616095750592649,-0.020188329741358757,4.4897899991096785e-05,507,1022
V6,-0.09,-0.00855619553476572,-0.02718016691505909,4.367185074125238e-05,507,1022
V6,-0.08,-0.009931054431945086,-0.03166869189590216,4.8519912551449866e-05,507,1022
V6,-0.07,-0.01620384491980076,-0.03586632013320923,4.8499967167453084e-05,507,1022
V6,-0.06,-0.01700006239116192,-0.03594634868204594,5.8189307066404294e-05,507,1022
V6,-0.05,-0.013431886211037636,-0.03589991293847561,8.240050056286816e-05,507,1022
V6,-0.04,-0.007736885570921004,-0.03737106919288635,0.00012162332225267394,507,1022
V6,-0.03,-0.0089550307020545,-0.049339959397912025,0.00018061203804990177,507,1022
V6,-0.02,0.053251076489686966,0.04840332455933094,0.0002217434314112773,507,1022
V6,-0.01,0.20917585492134094,0.4155597537755966,0.0003481978136136864,507,1022
V6,0.0,0.3146238923072815,0.7766886651515961,0.000525602060438976,507,1022
V6,0.01,0.1346048340201378,0.4025995433330536,0.000272599163968131,507,1022
V6,0.02,-0.051099251955747604,-0.00360338541213423,0.00013844473591819467,507,1022
V6,0.03,-0.05927974171936512,-0.043576967902481556,9.363432119045798e-05,507,1022
V6,0.04,-0.05730453319847584,-0.04350170027464628,6.87580790973032e-05,507,1022
V6,0.05,-0.05282098799943924,-0.037726941518485546,5.7096905753840376e-05,507,1022
V6,0.06,-0.048140402883291245,-0.04189807642251253,4.550278538754422e-05,507,1022
V6,0.07,-0.042042236775159836,-0.03722236771136522,4.640021578323225e-05,507,1022
V6,0.08,-0.04016329161822796,-0.038234274834394455,4.345088198272074e-05,507,1022
V6,0.09,-0.03704448044300079,-0.0336686447262764,4.764945830267005e-05,507,1022
V6,0.1,-0.03425441309809685,-0.03355573397129774,4.319657615610701e-05,507,1022
V6,0.11,-0.033548157662153244,-0.02844482846558094,4.782154349685715e-05,507,1022
V6,0.12,-0.031206989660859108,-0.025659555103629827,4.495209937758e-05,507,1022
V6,0.13,-0.026972977444529533,-0.021521552465856075,4.894474365731143e-05,507,1022
V6,0.14,-0.02542073093354702,-0.019224763847887516,5.1577043155095394e-05,507,1022
V6,0.15,-0.022507380694150925,-0.013341689947992563,5.6912592305805104e-05,507,1022
V6,0.16,-0.018127454444766045,-0.006502928154077381,6.089616859511443e-05,507,1022
V6,0.17,-0.013163455063477159,0.0024773188633844256,6.73230414386076e-05,507,1022
V6,0.18,-0.01166755985468626,0.012092126999050379,7.207246219720221e-05,507,1022
V6,0.19,-0.0019333973759785295,0.022040727082639933,8.244458754828468e-05,507,1022
V6,0.2,0.004445455153472722,0.03482472896575928,8.65971985995987e-05,507,1022
V6,0.21,0.017150837928056717,0.04917057976126671,9.388070621930407e-05,507,1022
V6,0.22,0.02155972272157669,0.06137918680906296,9.145767473767738e-05,507,1022
V6,0.23,0.026288768276572227,0.07546039298176765,9.669324691381842e-05,507,1022
V6,0.24,0.02780969813466072,0.08184816315770149,9.72118160463098e-05,507,1022
V6,0.25,0.025850878097116947,0.08266161568462849,9.902260651523975e-05,507,1022
V6,0.26,0.02227964624762535,0.08300166018307209,9.697320902688146e-05,507,1022
V6,0.27,0.02282068505883217,0.07878929376602173,9.561860444649427e-05,507,1022
V6,0.28,0.019954107701778412,0.06420431286096573,9.160567228703748e-05,507,1022
V6,0.29,0.01886529102921486,0.05206786748021841,9.307881105291104e-05,507,1022
V6,0.3,0.020002292469143867,0.03694755118340254,9.324989448386334e-05,507,1022
V6,0.31,0.018275609239935875,0.022010837215930223,9.260880863132568e-05,507,1022
V6,0.32,0.014938351698219776,0.013145026518031955,8.85966593981925e-05,507,1022
V6,0.33,0.011809900403022766,0.005138118518516421,8.652541260228651e-05,507,1022
V6,0.34,0.010624767455738038,-0.0004597727020154707,8.558319433082419e-05,507,1022
V6,0.35,0.007492364849895239,-0.0037177394842728972,8.290290476215838e-05,507,1022
V6,0.36,0.006457214709371328,-0.005672629224136472,7.458782730947602e-05,507,1022
V6,0.37,0.004487385944230482,-0.007757175015285611,7.150982181524689e-05,507,1022
V6,0.38,0.004630753770470619,-0.008501408039592206,7.072855145167582e-05,507,1022
V6,0.39,0.004152736160904169,-0.008942829445004463,6.570370155394577e-05,507,1022
V6,0.4,0.0035742478794418275,-0.009758106898516417,6.991729265379532e-05,507,1022
V6,0.41,0.0020764955843333155,-0.009628249215893447,7.376336600147086e-05,507,1022
V6,0.42,0.0019486821256577969,-0.010304956085747108,7.333998729230051e-05,507,1022
V6,0.43,0.0011511460470501333,-0.009224826833815314,7.178407350851875e-05,507,1022
V6,0.44,0.0010521988151594996,-0.009364985395222902,7.329592496115915e-05,507,1022
V6,0.45,-0.0006826095632277429,-0.00920194695936516,7.72181480434621e-05,507,1022
V6,0.46,-0.001469385577365756,-0.009974899236112833,7.284993961703313e-05,507,1022
V6,0.47,-0.0029633454978466034,-0.01032420783303678,7.868069718229051e-05,507,1022
V6,0.48,-0.0029801334894727916,-0.009201300330460072,8.260936207603123e-05,507,1022
V6,0.49,-0.0023923279368318617,-0.009952254476957023,8.201659212409563e-05,507,1022
V6,0.5,-0.0034498446621000767,-0.009744974784553051,7.853789254554973e-05,507,1022
V6,0.51,-0.004578059772029519,-0.010413356125354767,8.225717039441896e-05,507,1022
V6,0.52,-0.006239176029339433,-0.011162576265633106,8.924672233669514e-05,507,1022
V6,0.53,-0.0050836814334616065,-0.011908427812159061,8.596619382053984e-05,507,1022
V6,0.54,-0.005535253789275885,-0.012200729921460152,9.346030355586927e-05,507,1022
V6,0.55,-0.004521397291682661,-0.014128263108432293,9.191703806907584e-05,507,1022
V6,0.56,-0.005042822565883398,-0.015168421668931842,9.245012970627439e-05,507,1022
V6,0.57,-0.0058303410187363625,-0.014608959667384624,8.480660602063056e-05,507,1022
V6,0.58,-0.005001291283406317,-0.015335195697844028,8.641081533138473e-05,507,1022
V6,0.59,-0.008827359415590763,-0.015423237113282084,8.31447857879257e-05,507,1022
